Security,BBRXBRBL Index                                                  ,
Start Date,26/3/2003 0:00,
End Date,26/3/2020 0:00,
Period,D,
,,
Date,PX_LAST,PX_MID
20/4/2015,120.57,120.57
19/4/2015,120.13,120.13
18/4/2015,120.13,120.13
17/4/2015,120.13,120.13
16/4/2015,120.7,120.7
15/4/2015,121.28,121.28
14/4/2015,121.28,121.28
13/4/2015,121.21,121.21
12/4/2015,121.74,121.74
11/4/2015,121.74,121.74
10/4/2015,121.74,121.74
9/4/2015,121.24,121.24
8/4/2015,120.46,120.46
7/4/2015,120.11,120.11
6/4/2015,119.77,119.77
5/4/2015,119.76,119.76
4/4/2015,119.76,119.76
3/4/2015,119.76,119.76
2/4/2015,119.52,119.52
1/4/2015,119.27,119.27
31/3/2015,106.36,106.36
30/3/2015,107.61,107.61
29/3/2015,107.8,107.8
28/3/2015,107.8,107.8
27/3/2015,107.8,107.8
26/3/2015,108.13,108.13
25/3/2015,108.86,108.86
24/3/2015,109.09,109.09
23/3/2015,108.63,108.63
22/3/2015,109.72,109.72
21/3/2015,109.72,109.72
20/3/2015,109.72,109.72
19/3/2015,109.47,109.47
18/3/2015,108.83,108.83
17/3/2015,108.07,108.07
16/3/2015,107.81,107.81
15/3/2015,107.19,107.19
14/3/2015,107.19,107.19
13/3/2015,107.19,107.19
12/3/2015,107.54,107.54
11/3/2015,106.64,106.64
10/3/2015,107.69,107.69
9/3/2015,110.35,110.35
8/3/2015,111.43,111.43
7/3/2015,111.43,111.43
6/3/2015,111.43,111.43
5/3/2015,111.55,111.55
4/3/2015,111.05,111.05
3/3/2015,111.43,111.43
2/3/2015,111.93,111.93
1/3/2015,112.28,112.28
28/2/2015,113.7,113.7
27/2/2015,113.7,113.7
26/2/2015,113.85,113.85
25/2/2015,113.53,113.53
24/2/2015,112.15,112.15
23/2/2015,111.35,111.35
22/2/2015,110.46,110.46
21/2/2015,110.46,110.46
20/2/2015,110.46,110.46
19/2/2015,110.41,110.41
18/2/2015,109.58,109.58
17/2/2015,109.68,109.68
16/2/2015,109.06,109.06
15/2/2015,109.1,109.1
14/2/2015,109.1,109.1
13/2/2015,109.1,109.1
12/2/2015,107.91,107.91
11/2/2015,107.11,107.11
10/2/2015,107.78,107.78
9/2/2015,108,108
8/2/2015,109.05,109.05
7/2/2015,109.05,109.05
6/2/2015,109.05,109.05
5/2/2015,108.66,108.66
4/2/2015,108.31,108.31
3/2/2015,108.29,108.29
2/2/2015,107.2,107.2
1/2/2015,108.28,108.28
31/1/2015,114.84,114.84
30/1/2015,114.84,114.84
29/1/2015,115.35,115.35
28/1/2015,115.92,115.92
27/1/2015,115.94,115.94
26/1/2015,116.44,116.44
25/1/2015,116.5,116.5
24/1/2015,116.5,116.5
23/1/2015,116.5,116.5
22/1/2015,117.81,117.81
21/1/2015,117.17,117.17
20/1/2015,116.04,116.04
19/1/2015,114.57,114.57
18/1/2015,112.28,112.28
17/1/2015,112.28,112.28
16/1/2015,112.28,112.28
15/1/2015,114.33,114.33
14/1/2015,115.26,115.26
13/1/2015,117.03,117.03
12/1/2015,115.83,115.83
11/1/2015,116.35,116.35
10/1/2015,116.35,116.35
9/1/2015,116.35,116.35
8/1/2015,116.72,116.72
7/1/2015,115.53,115.53
6/1/2015,115.3,115.3
5/1/2015,115.13,115.13
4/1/2015,117.46,117.46
3/1/2015,117.46,117.46
2/1/2015,117.46,117.46
1/1/2015,118.13,118.13
31/12/2014,121.39,121.39
30/12/2014,121.54,121.54
29/12/2014,122.17,122.17
28/12/2014,122.63,122.63
27/12/2014,122.63,122.63
26/12/2014,122.63,122.63
25/12/2014,122.8,122.8
24/12/2014,122.82,122.82
23/12/2014,122.28,122.28
22/12/2014,122.7,122.7
21/12/2014,123.2,123.2
20/12/2014,123.2,123.2
19/12/2014,123.2,123.2
18/12/2014,122.67,122.67
17/12/2014,121.2,121.2
16/12/2014,121.9,121.9
15/12/2014,118.16,118.16
14/12/2014,120.3,120.3
13/12/2014,120.3,120.3
12/12/2014,120.3,120.3
11/12/2014,123.25,123.25
10/12/2014,123.21,123.21
9/12/2014,123.64,123.64
8/12/2014,125.96,125.96
7/12/2014,126.92,126.92
6/12/2014,126.92,126.92
5/12/2014,126.92,126.92
4/12/2014,126.21,126.21
3/12/2014,125.83,125.83
2/12/2014,125.99,125.99
1/12/2014,125.78,125.78
30/11/2014,118.2,118.2
29/11/2014,118.2,118.2
28/11/2014,118.2,118.2
27/11/2014,118.1,118.1
26/11/2014,117.96,117.96
25/11/2014,118.25,118.25
24/11/2014,117.74,117.74
23/11/2014,117.99,117.99
22/11/2014,117.99,117.99
21/11/2014,117.99,117.99
20/11/2014,117.81,117.81
19/11/2014,117.59,117.59
18/11/2014,117.84,117.84
17/11/2014,117.95,117.95
16/11/2014,118.25,118.25
15/11/2014,118.25,118.25
14/11/2014,118.25,118.25
13/11/2014,118.34,118.34
12/11/2014,118.35,118.35
11/11/2014,118.66,118.66
10/11/2014,118.71,118.71
9/11/2014,118.43,118.43
8/11/2014,118.43,118.43
7/11/2014,118.43,118.43
6/11/2014,118.36,118.36
5/11/2014,117.54,117.54
4/11/2014,117.1,117.1
3/11/2014,117.78,117.78
2/11/2014,118.04,118.04
1/11/2014,118.04,118.04
31/10/2014,111.72,111.72
30/10/2014,111.48,111.48
29/10/2014,111.8,111.8
28/10/2014,111.29,111.29
27/10/2014,109.91,109.91
26/10/2014,110.55,110.55
25/10/2014,110.55,110.55
24/10/2014,110.55,110.55
23/10/2014,110.57,110.57
22/10/2014,110.27,110.27
21/10/2014,109.58,109.58
20/10/2014,107.9,107.9
19/10/2014,108.04,108.04
18/10/2014,108.04,108.04
17/10/2014,108.04,108.04
16/10/2014,104.2,104.2
15/10/2014,105.53,105.53
14/10/2014,109.03,109.03
13/10/2014,108.9,108.9
12/10/2014,108.19,108.19
11/10/2014,108.19,108.19
10/10/2014,108.19,108.19
9/10/2014,110.36,110.36
8/10/2014,109.89,109.89
7/10/2014,109.59,109.59
6/10/2014,110.32,110.32
5/10/2014,109.73,109.73
4/10/2014,109.73,109.73
3/10/2014,109.73,109.73
2/10/2014,108.97,108.97
1/10/2014,109.85,109.85
30/9/2014,110.52,110.52
29/9/2014,110.24,110.24
28/9/2014,110.38,110.38
27/9/2014,110.38,110.38
26/9/2014,110.38,110.38
25/9/2014,110.34,110.34
24/9/2014,111.27,111.27
23/9/2014,111.11,111.11
22/9/2014,112.35,112.35
21/9/2014,113.06,113.06
20/9/2014,113.06,113.06
19/9/2014,113.06,113.06
18/9/2014,110.02,110.02
17/9/2014,109.51,109.51
16/9/2014,108.76,108.76
15/9/2014,108.91,108.91
14/9/2014,108.78,108.78
13/9/2014,108.78,108.78
12/9/2014,108.78,108.78
11/9/2014,109.18,109.18
10/9/2014,107.68,107.68
9/9/2014,107.61,107.61
8/9/2014,108.58,108.58
7/9/2014,111.07,111.07
6/9/2014,111.07,111.07
5/9/2014,111.07,111.07
4/9/2014,111.63,111.63
3/9/2014,112.31,112.31
2/9/2014,111.64,111.64
1/9/2014,112.73,112.73
31/8/2014,121.19,121.19
30/8/2014,121.19,121.19
29/8/2014,121.19,121.19
28/8/2014,120.96,120.96
27/8/2014,121.52,121.52
26/8/2014,121.59,121.59
25/8/2014,121.51,121.51
24/8/2014,121.79,121.79
23/8/2014,121.79,121.79
22/8/2014,121.79,121.79
21/8/2014,121.49,121.49
20/8/2014,120.95,120.95
19/8/2014,121.36,121.36
18/8/2014,121.03,121.03
17/8/2014,119.41,119.41
16/8/2014,119.41,119.41
15/8/2014,119.41,119.41
14/8/2014,120.49,120.49
13/8/2014,120.05,120.05
12/8/2014,118.94,118.94
11/8/2014,119.09,119.09
10/8/2014,118.19,118.19
9/8/2014,118.19,118.19
8/8/2014,118.19,118.19
7/8/2014,118.67,118.67
6/8/2014,119.2,119.2
5/8/2014,119.58,119.58
4/8/2014,119.39,119.39
3/8/2014,118.93,118.93
2/8/2014,118.93,118.93
1/8/2014,118.93,118.93
31/7/2014,118.94,118.94
30/7/2014,119.7,119.7
29/7/2014,120.31,120.31
28/7/2014,120.44,120.44
27/7/2014,120.57,120.57
26/7/2014,120.57,120.57
25/7/2014,120.57,120.57
24/7/2014,120.59,120.59
23/7/2014,120.54,120.54
22/7/2014,120.46,120.46
21/7/2014,120.03,120.03
20/7/2014,120.55,120.55
19/7/2014,120.55,120.55
18/7/2014,120.55,120.55
17/7/2014,120.47,120.47
16/7/2014,120.93,120.93
15/7/2014,120.68,120.68
14/7/2014,121.45,121.45
13/7/2014,120.65,120.65
12/7/2014,120.65,120.65
11/7/2014,120.65,120.65
10/7/2014,120.15,120.15
9/7/2014,120.73,120.73
8/7/2014,120.44,120.44
7/7/2014,121.65,121.65
6/7/2014,122.19,122.19
5/7/2014,122.19,122.19
4/7/2014,122.19,122.19
3/7/2014,122.37,122.37
2/7/2014,121.75,121.75
1/7/2014,122,122
30/6/2014,114.06,114.06
29/6/2014,113.8,113.8
28/6/2014,113.8,113.8
27/6/2014,113.8,113.8
26/6/2014,113.51,113.51
25/6/2014,113.51,113.51
24/6/2014,113.99,113.99
23/6/2014,113.92,113.92
22/6/2014,114.56,114.56
21/6/2014,114.56,114.56
20/6/2014,114.56,114.56
19/6/2014,113.65,113.65
18/6/2014,112.68,112.68
17/6/2014,112.65,112.65
16/6/2014,112.17,112.17
15/6/2014,112.66,112.66
14/6/2014,112.66,112.66
13/6/2014,112.66,112.66
12/6/2014,114.01,114.01
11/6/2014,113.73,113.73
10/6/2014,113.96,113.96
9/6/2014,113.98,113.98
8/6/2014,114.04,114.04
7/6/2014,114.04,114.04
6/6/2014,114.04,114.04
5/6/2014,113.14,113.14
4/6/2014,112.38,112.38
3/6/2014,112.44,112.44
2/6/2014,112.78,112.78
1/6/2014,112.76,112.76
31/5/2014,117.53,117.53
30/5/2014,117.53,117.53
29/5/2014,117.63,117.63
28/5/2014,117.21,117.21
27/5/2014,117.26,117.26
26/5/2014,117.48,117.48
25/5/2014,117.52,117.52
24/5/2014,117.52,117.52
23/5/2014,117.52,117.52
22/5/2014,117.51,117.51
21/5/2014,117.47,117.47
20/5/2014,117.02,117.02
19/5/2014,117.14,117.14
18/5/2014,117.28,117.28
17/5/2014,117.28,117.28
16/5/2014,117.28,117.28
15/5/2014,116.98,116.98
14/5/2014,118.08,118.08
13/5/2014,118.24,118.24
12/5/2014,118.1,118.1
11/5/2014,118.24,118.24
10/5/2014,118.24,118.24
9/5/2014,118.24,118.24
8/5/2014,118.23,118.23
7/5/2014,117.51,117.51
6/5/2014,117.85,117.85
5/5/2014,118,118
4/5/2014,117.97,117.97
3/5/2014,117.97,117.97
2/5/2014,117.97,117.97
1/5/2014,117.85,117.85
30/4/2014,110.16,110.16
29/4/2014,109.9,109.9
28/4/2014,109.33,109.33
27/4/2014,109.25,109.25
26/4/2014,109.25,109.25
25/4/2014,109.25,109.25
24/4/2014,109.57,109.57
23/4/2014,109.23,109.23
22/4/2014,109.26,109.26
21/4/2014,109.21,109.21
20/4/2014,109.27,109.27
19/4/2014,109.27,109.27
18/4/2014,109.27,109.27
17/4/2014,109.28,109.28
16/4/2014,109.05,109.05
15/4/2014,108.11,108.11
14/4/2014,108.66,108.66
13/4/2014,109,109
12/4/2014,109,109
11/4/2014,109,109
10/4/2014,109.8,109.8
9/4/2014,109.7,109.7
8/4/2014,109.05,109.05
7/4/2014,109.22,109.22
6/4/2014,109.77,109.77
5/4/2014,109.77,109.77
4/4/2014,109.77,109.77
3/4/2014,109.54,109.54
2/4/2014,109.08,109.08
1/4/2014,108.91,108.91
31/3/2014,104.28,104.28
30/3/2014,104.47,104.47
29/3/2014,104.47,104.47
28/3/2014,104.47,104.47
27/3/2014,104.09,104.09
26/3/2014,104.44,104.44
25/3/2014,104.62,104.62
24/3/2014,104.12,104.12
23/3/2014,104.82,104.82
22/3/2014,104.82,104.82
21/3/2014,104.82,104.82
20/3/2014,103.77,103.77
19/3/2014,103.5,103.5
18/3/2014,103.31,103.31
17/3/2014,102.82,102.82
16/3/2014,101.68,101.68
15/3/2014,101.68,101.68
14/3/2014,101.68,101.68
13/3/2014,102.27,102.27
12/3/2014,103.1,103.1
11/3/2014,103.42,103.42
10/3/2014,102.93,102.93
9/3/2014,103.14,103.14
8/3/2014,103.14,103.14
7/3/2014,103.14,103.14
6/3/2014,103.62,103.62
5/3/2014,102.96,102.96
4/3/2014,101.71,101.71
3/3/2014,101.6,101.6
2/3/2014,103.94,103.94
1/3/2014,103.94,103.94
28/2/2014,105.21,105.21
27/2/2014,105.03,105.03
26/2/2014,105,105
25/2/2014,104.95,104.95
24/2/2014,104.82,104.82
23/2/2014,103.74,103.74
22/2/2014,103.74,103.74
21/2/2014,103.74,103.74
20/2/2014,103.62,103.62
19/2/2014,103.62,103.62
18/2/2014,103.54,103.54
17/2/2014,103.5,103.5
16/2/2014,103.64,103.64
15/2/2014,103.64,103.64
14/2/2014,103.64,103.64
13/2/2014,103.28,103.28
12/2/2014,103.37,103.37
11/2/2014,103.58,103.58
10/2/2014,103.44,103.44
9/2/2014,103.14,103.14
8/2/2014,103.14,103.14
7/2/2014,103.14,103.14
6/2/2014,102.52,102.52
5/2/2014,101.26,101.26
4/2/2014,101.06,101.06
3/2/2014,100.54,100.54
2/2/2014,101.42,101.42
1/2/2014,101.42,101.42
31/1/2014,88.21,88.21
30/1/2014,89.64,89.64
29/1/2014,89.05,89.05
28/1/2014,89.86,89.86
27/1/2014,89.33,89.33
26/1/2014,89.94,89.94
25/1/2014,89.94,89.94
24/1/2014,89.94,89.94
23/1/2014,91.97,91.97
22/1/2014,92.49,92.49
21/1/2014,92.54,92.54
20/1/2014,92.83,92.83
19/1/2014,92.8,92.8
18/1/2014,92.8,92.8
17/1/2014,92.8,92.8
16/1/2014,92.8,92.8
15/1/2014,92.48,92.48
14/1/2014,92.87,92.87
13/1/2014,92.9,92.9
12/1/2014,93.49,93.49
11/1/2014,93.49,93.49
10/1/2014,93.49,93.49
9/1/2014,92.92,92.92
8/1/2014,91.63,91.63
7/1/2014,91.7,91.7
6/1/2014,91.21,91.21
5/1/2014,90.72,90.72
4/1/2014,90.72,90.72
3/1/2014,90.72,90.72
2/1/2014,90.45,90.45
1/1/2014,91.58,91.58
31/12/2013,77.27,77.27
30/12/2013,76.95,76.95
29/12/2013,77.62,77.62
28/12/2013,77.62,77.62
27/12/2013,77.62,77.62
26/12/2013,77.74,77.74
25/12/2013,77.83,77.83
24/12/2013,77.79,77.79
23/12/2013,77.69,77.69
22/12/2013,77.03,77.03
21/12/2013,77.03,77.03
20/12/2013,77.03,77.03
19/12/2013,78.24,78.24
18/12/2013,76.7,76.7
17/12/2013,76.37,76.37
16/12/2013,76.65,76.65
15/12/2013,76.72,76.72
14/12/2013,76.72,76.72
13/12/2013,76.72,76.72
12/12/2013,76.83,76.83
11/12/2013,77.35,77.35
10/12/2013,77.44,77.44
9/12/2013,77.45,77.45
8/12/2013,77.19,77.19
7/12/2013,77.19,77.19
6/12/2013,77.19,77.19
5/12/2013,76.59,76.59
4/12/2013,76.55,76.55
3/12/2013,76.61,76.61
2/12/2013,77.14,77.14
1/12/2013,77.54,77.54
30/11/2013,68.57,68.57
29/11/2013,68.57,68.57
28/11/2013,68.8,68.8
27/11/2013,68.97,68.97
26/11/2013,69.34,69.34
25/11/2013,69.51,69.51
24/11/2013,69.42,69.42
23/11/2013,69.42,69.42
22/11/2013,69.42,69.42
21/11/2013,69.22,69.22
20/11/2013,69.16,69.16
19/11/2013,69.15,69.15
18/11/2013,69.09,69.09
17/11/2013,69.05,69.05
16/11/2013,69.05,69.05
15/11/2013,69.05,69.05
14/11/2013,68.82,68.82
13/11/2013,68.22,68.22
12/11/2013,68.09,68.09
11/11/2013,68.38,68.38
10/11/2013,68.03,68.03
9/11/2013,68.03,68.03
8/11/2013,68.03,68.03
7/11/2013,68.43,68.43
6/11/2013,67.94,67.94
5/11/2013,67.88,67.88
4/11/2013,68.29,68.29
3/11/2013,68.34,68.34
2/11/2013,68.34,68.34
1/11/2013,68.34,68.34
31/10/2013,64.1,64.1
30/10/2013,64.52,64.52
29/10/2013,65.01,65.01
28/10/2013,64.75,64.75
27/10/2013,65.1,65.1
26/10/2013,65.1,65.1
25/10/2013,65.1,65.1
24/10/2013,65.07,65.07
23/10/2013,64.72,64.72
22/10/2013,65.12,65.12
21/10/2013,65.15,65.15
20/10/2013,65.02,65.02
19/10/2013,65.02,65.02
18/10/2013,65.02,65.02
17/10/2013,64.14,64.14
16/10/2013,63.04,63.04
15/10/2013,63.2,63.2
14/10/2013,62.52,62.52
13/10/2013,63.25,63.25
12/10/2013,63.25,63.25
11/10/2013,63.25,63.25
10/10/2013,62.21,62.21
9/10/2013,60.65,60.65
8/10/2013,61.45,61.45
7/10/2013,62.16,62.16
6/10/2013,62.7,62.7
5/10/2013,62.7,62.7
4/10/2013,62.7,62.7
3/10/2013,62.69,62.69
2/10/2013,62.73,62.73
1/10/2013,62.83,62.83
30/9/2013,41.79,41.79
29/9/2013,42.88,42.88
28/9/2013,42.88,42.88
27/9/2013,42.88,42.88
26/9/2013,43.47,43.47
25/9/2013,43.55,43.55
24/9/2013,43.68,43.68
23/9/2013,43.76,43.76
22/9/2013,43.91,43.91
21/9/2013,43.91,43.91
20/9/2013,43.91,43.91
19/9/2013,43.7,43.7
18/9/2013,42.48,42.48
17/9/2013,42.44,42.44
16/9/2013,42.24,42.24
15/9/2013,42.24,42.24
14/9/2013,42.24,42.24
13/9/2013,42.24,42.24
12/9/2013,42.18,42.18
11/9/2013,41.78,41.78
10/9/2013,41.49,41.49
9/9/2013,40.84,40.84
8/9/2013,40.76,40.76
7/9/2013,40.76,40.76
6/9/2013,40.76,40.76
5/9/2013,39.72,39.72
4/9/2013,39.76,39.76
3/9/2013,38.98,38.98
2/9/2013,39.69,39.69
1/9/2013,39.03,39.03
31/8/2013,32.18,32.18
30/8/2013,32.18,32.18
29/8/2013,32.9,32.9
28/8/2013,32.78,32.78
27/8/2013,32.83,32.83
26/8/2013,34.46,34.46
25/8/2013,34.4,34.4
24/8/2013,34.4,34.4
23/8/2013,34.4,34.4
22/8/2013,33.93,33.93
21/8/2013,33.66,33.66
20/8/2013,34.91,34.91
19/8/2013,35.18,35.18
18/8/2013,35.91,35.91
17/8/2013,35.91,35.91
16/8/2013,35.91,35.91
15/8/2013,35.6,35.6
14/8/2013,36.68,36.68
13/8/2013,36.69,36.69
12/8/2013,36.81,36.81
11/8/2013,37.13,37.13
10/8/2013,37.13,37.13
9/8/2013,37.13,37.13
8/8/2013,35.44,35.44
7/8/2013,35.33,35.33
6/8/2013,34.92,34.92
5/8/2013,34.71,34.71
4/8/2013,34.69,34.69
3/8/2013,34.69,34.69
2/8/2013,34.69,34.69
1/8/2013,34.14,34.14
31/7/2013,17.04,17.04
30/7/2013,17.69,17.69
29/7/2013,18.17,18.17
28/7/2013,18.1,18.1
27/7/2013,18.1,18.1
26/7/2013,18.1,18.1
25/7/2013,17.76,17.76
24/7/2013,18.02,18.02
23/7/2013,18.76,18.76
22/7/2013,18.66,18.66
21/7/2013,18.24,18.24
20/7/2013,18.24,18.24
19/7/2013,18.24,18.24
18/7/2013,17.47,17.47
17/7/2013,16.63,16.63
16/7/2013,16.25,16.25
15/7/2013,16.5,16.5
14/7/2013,16.82,16.82
13/7/2013,16.82,16.82
12/7/2013,16.82,16.82
11/7/2013,16.27,16.27
10/7/2013,15.6,15.6
9/7/2013,14.86,14.86
8/7/2013,14.83,14.83
7/7/2013,14.11,14.11
6/7/2013,14.11,14.11
5/7/2013,14.11,14.11
4/7/2013,14.78,14.78
3/7/2013,14.69,14.69
2/7/2013,15.4,15.4
1/7/2013,15.36,15.36
30/6/2013,-20.04,-20.04
29/6/2013,-20.04,-20.04
28/6/2013,-20.04,-20.04
27/6/2013,-19.69,-19.69
26/6/2013,-20.11,-20.11
25/6/2013,-20.94,-20.94
24/6/2013,-22.41,-22.41
23/6/2013,-20.83,-20.83
22/6/2013,-20.83,-20.83
21/6/2013,-20.83,-20.83
20/6/2013,-20.5,-20.5
19/6/2013,-18.66,-18.66
18/6/2013,-18.62,-18.62
17/6/2013,-18.47,-18.47
16/6/2013,-18.7,-18.7
15/6/2013,-18.7,-18.7
14/6/2013,-18.7,-18.7
13/6/2013,-19.13,-19.13
12/6/2013,-19.05,-19.05
11/6/2013,-18.52,-18.52
10/6/2013,-17.84,-17.84
9/6/2013,-18.3,-18.3
8/6/2013,-18.3,-18.3
7/6/2013,-18.3,-18.3
6/6/2013,-19.4,-19.4
5/6/2013,-19.53,-19.53
4/6/2013,-18.38,-18.38
3/6/2013,-18.57,-18.57
2/6/2013,-17.88,-17.88
1/6/2013,-17.88,-17.88
31/5/2013,-29.06,-29.06
30/5/2013,-28.65,-28.65
29/5/2013,-29.17,-29.17
28/5/2013,-27.85,-27.85
27/5/2013,-28.26,-28.26
26/5/2013,-28.34,-28.34
25/5/2013,-28.34,-28.34
24/5/2013,-28.34,-28.34
23/5/2013,-28.97,-28.97
22/5/2013,-27.25,-27.25
21/5/2013,-26.97,-26.97
20/5/2013,-26.82,-26.82
19/5/2013,-26.59,-26.59
18/5/2013,-26.59,-26.59
17/5/2013,-26.59,-26.59
16/5/2013,-26.72,-26.72
15/5/2013,-26.66,-26.66
14/5/2013,-26.37,-26.37
13/5/2013,-26.25,-26.25
12/5/2013,-25.67,-25.67
11/5/2013,-25.67,-25.67
10/5/2013,-25.67,-25.67
9/5/2013,-25.02,-25.02
8/5/2013,-25.44,-25.44
7/5/2013,-25.54,-25.54
6/5/2013,-25.41,-25.41
5/5/2013,-25.63,-25.63
4/5/2013,-25.63,-25.63
3/5/2013,-25.63,-25.63
2/5/2013,-26.21,-26.21
1/5/2013,-26.82,-26.82
30/4/2013,-31.34,-31.34
29/4/2013,-31.03,-31.03
28/4/2013,-31.22,-31.22
27/4/2013,-31.22,-31.22
26/4/2013,-31.22,-31.22
25/4/2013,-31.46,-31.46
24/4/2013,-31.82,-31.82
23/4/2013,-31.94,-31.94
22/4/2013,-32.34,-32.34
21/4/2013,-31.81,-31.81
20/4/2013,-31.81,-31.81
19/4/2013,-31.81,-31.81
18/4/2013,-33.05,-33.05
17/4/2013,-33.32,-33.32
16/4/2013,-32.04,-32.04
15/4/2013,-31.43,-31.43
14/4/2013,-30.85,-30.85
13/4/2013,-30.85,-30.85
12/4/2013,-30.85,-30.85
11/4/2013,-30.62,-30.62
10/4/2013,-30.92,-30.92
9/4/2013,-31.59,-31.59
8/4/2013,-31.86,-31.86
7/4/2013,-32.52,-32.52
6/4/2013,-32.52,-32.52
5/4/2013,-32.52,-32.52
4/4/2013,-32.02,-32.02
3/4/2013,-32.02,-32.02
2/4/2013,-31.78,-31.78
1/4/2013,-32.17,-32.17
31/3/2013,-37.03,-37.03
30/3/2013,-37.03,-37.03
29/3/2013,-37.03,-37.03
28/3/2013,-37.05,-37.05
27/3/2013,-37.5,-37.5
26/3/2013,-37.69,-37.69
25/3/2013,-38,-38
24/3/2013,-38.64,-38.64
23/3/2013,-38.64,-38.64
22/3/2013,-38.64,-38.64
21/3/2013,-38.21,-38.21
20/3/2013,-38.39,-38.39
19/3/2013,-39.68,-39.68
18/3/2013,-38.85,-38.85
17/3/2013,-37.63,-37.63
16/3/2013,-37.63,-37.63
15/3/2013,-37.63,-37.63
14/3/2013,-38.02,-38.02
13/3/2013,-38.27,-38.27
12/3/2013,-38.48,-38.48
11/3/2013,-38.51,-38.51
10/3/2013,-37.81,-37.81
9/3/2013,-37.81,-37.81
8/3/2013,-37.81,-37.81
7/3/2013,-37.82,-37.82
6/3/2013,-38.71,-38.71
5/3/2013,-38.83,-38.83
4/3/2013,-39.75,-39.75
3/3/2013,-39.82,-39.82
2/3/2013,-39.82,-39.82
1/3/2013,-39.82,-39.82
28/2/2013,-44.7,-44.7
27/2/2013,-44.89,-44.89
26/2/2013,-46.86,-46.86
25/2/2013,-45.57,-45.57
24/2/2013,-45.84,-45.84
23/2/2013,-45.84,-45.84
22/2/2013,-45.84,-45.84
21/2/2013,-45.53,-45.53
20/2/2013,-44.07,-44.07
19/2/2013,-43.39,-43.39
18/2/2013,-43.78,-43.78
17/2/2013,-43.69,-43.69
16/2/2013,-43.69,-43.69
15/2/2013,-43.69,-43.69
14/2/2013,-43.47,-43.47
13/2/2013,-43.18,-43.18
12/2/2013,-42.74,-42.74
11/2/2013,-42.6,-42.6
10/2/2013,-42.57,-42.57
9/2/2013,-42.57,-42.57
8/2/2013,-42.57,-42.57
7/2/2013,-43.68,-43.68
6/2/2013,-43.84,-43.84
5/2/2013,-43.61,-43.61
4/2/2013,-43.18,-43.18
3/2/2013,-41.36,-41.36
2/2/2013,-41.36,-41.36
1/2/2013,-41.36,-41.36
31/1/2013,-36.99,-36.99
30/1/2013,-36.76,-36.76
29/1/2013,-35.95,-35.95
28/1/2013,-36.3,-36.3
27/1/2013,-35.38,-35.38
26/1/2013,-35.38,-35.38
25/1/2013,-35.38,-35.38
24/1/2013,-35.41,-35.41
23/1/2013,-35.52,-35.52
22/1/2013,-36.09,-36.09
21/1/2013,-35.67,-35.67
20/1/2013,-35.79,-35.79
19/1/2013,-35.79,-35.79
18/1/2013,-35.79,-35.79
17/1/2013,-35.08,-35.08
16/1/2013,-34.25,-34.25
15/1/2013,-34.17,-34.17
14/1/2013,-33.94,-33.94
13/1/2013,-33.79,-33.79
12/1/2013,-33.79,-33.79
11/1/2013,-33.79,-33.79
10/1/2013,-33.83,-33.83
9/1/2013,-34.51,-34.51
8/1/2013,-34.95,-34.95
7/1/2013,-35.04,-35.04
6/1/2013,-34.95,-34.95
5/1/2013,-34.95,-34.95
4/1/2013,-34.95,-34.95
3/1/2013,-35.63,-35.63
2/1/2013,-35.96,-35.96
1/1/2013,-38.14,-38.14
31/12/2012,-52.62,-52.62
30/12/2012,-51.67,-51.67
29/12/2012,-51.67,-51.67
28/12/2012,-51.67,-51.67
27/12/2012,-51.07,-51.07
26/12/2012,-50.84,-50.84
25/12/2012,-50.65,-50.65
24/12/2012,-50.72,-50.72
23/12/2012,-50.63,-50.63
22/12/2012,-50.63,-50.63
21/12/2012,-50.63,-50.63
20/12/2012,-49.56,-49.56
19/12/2012,-48.81,-48.81
18/12/2012,-48.9,-48.9
17/12/2012,-49.09,-49.09
16/12/2012,-48.43,-48.43
15/12/2012,-48.43,-48.43
14/12/2012,-48.43,-48.43
13/12/2012,-48.39,-48.39
12/12/2012,-48.59,-48.59
11/12/2012,-48.96,-48.96
10/12/2012,-49.22,-49.22
9/12/2012,-48.7,-48.7
8/12/2012,-48.7,-48.7
7/12/2012,-48.7,-48.7
6/12/2012,-48.71,-48.71
5/12/2012,-48.77,-48.77
4/12/2012,-48.82,-48.82
3/12/2012,-48.9,-48.9
2/12/2012,-48.71,-48.71
1/12/2012,-48.71,-48.71
30/11/2012,-33.86,-33.86
29/11/2012,-33.88,-33.88
28/11/2012,-34.45,-34.45
27/11/2012,-34.71,-34.71
26/11/2012,-35.47,-35.47
25/11/2012,-34.87,-34.87
24/11/2012,-34.87,-34.87
23/11/2012,-34.87,-34.87
22/11/2012,-34.86,-34.86
21/11/2012,-34.78,-34.78
20/11/2012,-35.28,-35.28
19/11/2012,-35.72,-35.72
18/11/2012,-38.06,-38.06
17/11/2012,-38.06,-38.06
16/11/2012,-38.06,-38.06
15/11/2012,-37.09,-37.09
14/11/2012,-36.38,-36.38
13/11/2012,-36.08,-36.08
12/11/2012,-36.43,-36.43
11/11/2012,-36.85,-36.85
10/11/2012,-36.85,-36.85
9/11/2012,-36.85,-36.85
8/11/2012,-36.73,-36.73
7/11/2012,-36.42,-36.42
6/11/2012,-35.87,-35.87
5/11/2012,-36.36,-36.36
4/11/2012,-35.5,-35.5
